"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"266",1295764158.14878,1539011215.12648,-23041122844576239616,13176508380091158528,-2.98558611455051e+28,1.70736472884692e+28,-3.54605464669098e+28,2.02787941731684e+28,5.30893341938853e+38,-3.03601548248269e+38,1.73620373090613e+38
"267",1229440872.29685,1463726105.35913,-2.3041126169077e+19,13176504411177056256,-2.83277022560119e+28,1.61997330771008e+28,-3.37258978705514e+28,1.92867934840196e+28,5.30893495139325e+38,-3.0360150060533e+38,1.73620268497768e+38
"268",1166512323.2603,1392123705.89693,-23041129323423645696,13176500636404066304,-2.68777612976079e+28,1.53705503698125e+28,-3.2076102341775e+28,1.83433188967041e+28,5.30893640498733e+38,-3.0360145519356e+38,1.73620169021157e+38
"269",1106804752.47007,1324023876.49882,-23041132316324646912,13176497046276229120,-2.55020347499999e+28,1.45838095517264e+28,-3.05070093283825e+28,1.7445996697886e+28,5.3089377841838e+38,-3.03601411908911e+38,1.73620074410526e+38
"270",1050153295.14444,1259255287.9692,-23041135156042813440,1.3176493631762e+19,-2.41967240079867e+28,1.38373382058446e+28,-2.90146712860599e+28,1.65925692826888e+28,5.30893909279032e+38,-3.03601370652166e+38,1.73619984427865e+38
"271",996401525.073174,1197654991.20773,-23041137850418110464,13176490384271599616,-2.29582248935778e+28,1.31290751140002e+28,-2.75953337496587e+28,1.57808894753236e+28,5.3089403344197e+38,-3.03601331328711e+38,1.73619898846802e+38
"272",945401022.666703,1139068007.428,-23041140406889250816,13176487295635298304,-2.17831177040802e+28,1.24570645644484e+28,-2.62454258921441e+28,1.50089151287396e+28,5.30894151249985e+38,-3.03601293848325e+38,1.73619817452038e+38
"273",897010965.123055,1083346938.29268,-23041142832514260992,1.3176484358083e+19,-2.06681577697318e+28,1.18194509509728e+28,-2.49615515423687e+28,1.42747039867906e+28,5.30894263028323e+38,-3.0360125812498e+38,1.73619740038805e+38
"274",851097737.684648,1030351595.17828,-23041145133989941248,13176481564224546816,-1.96102664972025e+28,1.1214473649955e+28,-2.37404806435408e+28,1.3576408798536e+28,5.30894369085588e+38,-3.03601224076641e+38,1.73619666412349e+38
"275",807534564.526152,979948646.584349,-23041147317670379520,13176478907031363584,-1.86065228653579e+28,1.06404621561776e+28,-2.25791411297017e+28,1.29122726716926e+28,5.30894469714589e+38,-3.03601191625086e+38,1.73619596387442e+38
"276",766201158.868063,932011282.696806,-23041149389584449536,13176476379818555392,-1.76541553639518e+28,1.00958314720146e+28,-2.14746111973953e+28,1.22806246521789e+28,5.30894565193148e+38,-3.0360116069573e+38,1.73619529787916e+38
"277",726983390.736623,886418896.489248,-23041151355452497920,13176473976228212736,-1.67505343388626e+28,9.57907772919126e+27,-2.04241119583419e+28,1.16798755216275e+28,5.3089465578487e+38,-3.03601131217455e+38,1.73619466446219e+38
"278",689772971.868257,843056780.286907,-23041153220702085120,13176471690213394432,-1.58931647323155e+28,9.08877403649644e+27,-1.94250004483424e+28,1.11085137986929e+28,5.3089474173987e+38,-3.0360110312245e+38,1.73619406202995e+38
"279",654467156.747046,801815837.258292,-2.3041154990483e+19,13176469516022925312,-1.50796791947894e+28,8.62356654011564e+27,-1.84747629800922e+28,1.05651019370983e+28,5.3089482329546e+38,-3.03601076346059e+38,1.73619348906681e+38
"280",620968458.85705,762592306.981374,-23041156669681520640,13176467448186927104,-1.4307831547456e+28,8.18217068448072e+27,-1.75710088202517e+28,1.00482727091778e+28,5.30894900676809e+38,-3.03601050826634e+38,1.7361929441313e+38
"281",589184381.364588,725287504.409341,-23041158262933753856,13176465481503062016,-1.35754905770702e+28,7.76336766329122e+27,-1.67114641752239e+28,9.55672576601518e+27,5.3089497409756e+38,-3.03601026505396e+38,1.73619242585242e+38
"282",559027162.028724,689807571.682051,-23041159774638600192,13176463611023454208,-1.28806341586666e+28,7.36600105804519e+27,-1.58939664728816e+28,9.089224366877e+27,5.30895043760424e+38,-3.03601003326303e+38,1.73619193292625e+38
"283",530413530.59656,656063241.980005,-23041161208969809920,13176461832042233856,-1.22213436658942e+28,6.98897364110433e+27,-1.51164589217407e+28,8.64459226735543e+27,5.30895109857735e+38,-3.03600981235923e+38,1.73619146411266e+38
"284",503264479.022158,623969614.946539,-23041162569887506432,13176460140083709952,-1.15957986767993e+28,6.63124434775547e+27,-1.43769853366533e+28,8.22171075996645e+27,5.30895172571985e+38,-3.03600960183311e+38,1.73619101823215e+38
"285",477505043.210471,593445943.196462,-23041163861149159424,13176458530891110400,-1.10022719451376e+28,6.29182540015414e+27,-1.36736852199239e+28,7.81951586085374e+27,5.30895232076326e+38,-3.03600940119899e+38,1.73619059416293e+38
"286",453064096.136652,564415429.085224,-23041165086319898624,13176457000415875072,-1.04391246337689e+28,5.96977958117687e+27,-1.30047890788187e+28,7.43699563171273e+27,5.30895288535047e+38,-3.03600920999378e+38,1.73619019083809e+38
"287",429874151.346488,536805031.602888,-23041166248782413824,13176455544807473152,-9.90480178722867e+27,5.66421764507883e+27,-1.2368613976345e+28,7.07318763514442e+27,5.3089534210403e+38,-3.036009027776e+38,1.73618980724288e+38
"288",407871176.671737,510545282.562666,-23041167351746252800,13176454160403714048,-9.39782803964715e+27,5.37429586276507e+27,-1.1763559296171e+28,6.72717651249732e+27,5.30895392931177e+38,-3.03600885412475e+38,1.7361894424122e+38
"289",386994417.436125,485570111.877417,-23041168398256709632,13176452843721539584,-8.91680354133101e+27,5.09921369213059e+27,-1.11881027169279e+28,6.39809168147338e+27,5.30895441156824e+38,-3.03600868863876e+38,1.73618909542817e+38
"290",367186228.622137,461816681.352296,-23041169391203201024,13176451591448264704,-8.46040009179973e+27,4.83821156648605e+27,-1.06407963827216e+28,6.08510514596182e+27,5.30895486914119e+38,-3.03600853093548e+38,1.7361887654178e+38
"291",348391915.816657,439225226.56273,-23041170333327265792,13176450400433235968,-8.02735747508581e+27,4.59056879867009e+27,-1.01202632599261e+28,5.78742941242286e+27,5.30895530329401e+38,-3.0360083806502e+38,1.73618845155077e+38
"292",330559584.075817,417738906.559447,-23041171227230134272,13176449267679918080,-7.61647997749286e+27,4.35560158952037e+27,-9.6251936743121e+27,5.50431550941663e+27,5.30895571522538e+38,-3.03600823743524e+38,1.73618815303743e+38
"293",313639994.711868,397303660.816979,-23041172075379900416,13176448190338342912,-7.22663308787739e+27,4.13266114073892e+27,-9.15434201506238e+27,5.23505110258668e+27,5.30895610607267e+38,-3.03600810095914e+38,1.73618786912671e+38
"294",297586429.257659,377868073.271872,-23041172880118325248,1.3176447165698e+19,-6.85674036330283e+27,3.92113186234226e+27,-8.70652360213442e+27,4.97895870307091e+27,5.308956476915e+38,-3.03600797090592e+38,1.7361875991043e+38
"295",282354560.56946,359383242.938755,-23041173643667337216,13176446191180781568,-6.50578045916231e+27,3.72042967417798e+27,-8.28061170517614e+27,4.73539396259456e+27,5.3089568287763e+38,-3.03600784697435e+38,1.73618734229083e+38
"296",267902330.374799,341802660.921566,-23041174368135122944,13176445264334948352,-6.1727843077955e+27,3.53000039237132e+27,-7.87553470978637e+27,4.50374405283705e+27,5.30895716262807e+38,-3.0360077288773e+38,1.73618709804015e+38
"297",254189833.061988,325082093.370887,-2.3041175055522e+19,13176444382828521472,-5.85683244091517e+27,3.34931819802175e+27,-7.49027342077415e+27,4.28342612315497e+27,5.30895747939208e+38,-3.03600761634101e+38,1.73618686573773e+38
"298",241179205.679843,309179470.216532,-23041175707725811712,13176443544443631616,-5.55705245511901e+27,3.17788418773421e+27,-7.12385849848068e+27,4.07388583440912e+27,5.30895777994294e+38,-3.03600750910455e+38,1.7361866447991e+38
"299",228834523.215706,294054779.324303,-23041176326547406848,13176442747070896128,-5.27261659901449e+27,3.01522499370502e+27,-6.77536802007525e+27,3.87459596426924e+27,5.30895806511049e+38,-3.03600740691917e+38,1.73618643466837e+38
"300",217121699.498073,279669965.844853,-23041176913695371264,13176441988704112640,-5.00273948993731e+27,2.86089147792521e+27,-6.44392516047841e+27,3.68505508093757e+27,5.30895833568209e+38,-3.03600730954776e+38,1.73618623481685e+38
"301",206008393.03188,265988836.432524,-23041177470790856704,13176441267435218944,-4.74667594431998e+27,2.71445749138327e+27,-6.12869598549094e+27,3.50478628104658e+27,5.3089585924048e+38,-3.03600721676427e+38,1.7361860447417e+38
"302",195463917.700706,252976968.251486,-23041177999372050432,13176440581449484288,-4.50371892019657e+27,2.57551869740068e+27,-5.82888735522397e+27,3.33333599064093e+27,5.30895883598747e+38,-3.03600712835327e+38,1.73618586396469e+38
"303",185459158.048918,240601622.313835,-23041178500898410496,13176439929020944384,-4.27319756523145e+27,2.44369145531837e+27,-5.54374492733881e+27,3.17027282324323e+27,5.30895906710263e+38,-3.03600704410937e+38,1.73618569203097e+38
"304",175966488.951849,228831661.130909,-23041178976754688000,13176439308508071936,-4.05447536585069e+27,2.3186117620053e+27,-5.27255125966536e+27,3.01518649475651e+27,5.30895928638842e+38,-3.0360069638368e+38,1.73618552850797e+38
"305",166959699.155525,217637470.38661,-23041179428254769152,13176438718349625344,-3.84694838552988e+27,2.19993424435686e+27,-5.01462400548936e+27,2.8676867913658e+27,5.30895949445031e+38,-3.03600688734897e+38,1.73618537298423e+38
"306",158413919.109885,206990884.418905,-23041179856645287936,13176438157060737024,-3.65004360200693e+27,2.08733120836903e+27,-4.76931419658206e+27,2.727402587621e+27,5.30895969186277e+38,-3.036006814468e+38,1.73618522506846e+38
"307",150305552.147684,196865115.358147,-23041180263109074944,13176437623229181952,-3.46321732158093e+27,1.98049173229898e+27,-4.53600461048483e+27,2.59398091270644e+27,5.30895987917087e+38,-3.03600674502436e+38,1.73618508438849e+38
"308",142612209.453176,187234685.73857,-23041180648768409600,13176437115511803904,-3.28595368073064e+27,1.87912080976398e+27,-4.31410821781777e+27,2.46708606247688e+27,5.3089600568918e+38,-3.03600667885644e+38,1.73618495059037e+38
"309",135312648.060132,178075364.369033,-23041181014688145408,13176436632631158784,-3.11776321753029e+27,1.78293853275785e+27,-4.10306670468343e+27,2.34639875444127e+27,5.30896022551625e+38,-3.03600661581022e+38,1.73618482333744e+38
"310",128386712.478512,169364105.433886,-23041181361878622208,13176436173372282880,-2.95818152667276e+27,1.69167932248221e+27,-3.9023490694945e+27,2.23161532530989e+27,5.30896038550983e+38,-3.03600655573889e+38,1.73618470230954e+38
"311",121815278.804316,161078990.403496,-23041181691298476032,13176435736579653632,-2.80676797170641e+27,1.6050911928986e+27,-3.71145028453788e+27,2.1224469655648e+27,5.30896053731428e+38,-3.0360064985025e+38,1.73618458720213e+38
"312",115580201.867288,153199173.03346,-23041182003857268736,13176435321154267136,-2.66310446726675e+27,1.52293505431028e+27,-3.52989002870436e+27,2.0186189947297e+27,5.30896068134876e+38,-3.03600644396769e+38,1.73618447772562e+38
"313",109664265.448872,145704826.761997,-2.3041182300418e+19,13176434926050879488,-2.52679433204889e+27,1.44498405740023e+27,-3.357211475474e+27,1.91987016824097e+27,5.30896081801096e+38,-3.03600639200733e+38,1.73618437360453e+38
"314",104051134.3442,138577094.93799,-23041182581799550976,13176434550275379200,-2.39746118426807e+27,1.37102296156826e+27,-3.19298014612159e+27,1.82595202161772e+27,5.30896094767823e+38,-3.03600634250027e+38,1.73618427457691e+38
"315",98725309.6534866,131798043.326125,-23041182848778809344,13176434192882282496,-2.27474791152829e+27,1.30084754582109e+27,-3.03678281538851e+27,1.73662824463733e+27,5.30896107070859e+38,-3.03600629533102e+38,1.73618418039357e+38
"316",93672085.6631114,125350615.021291,-2.3041183102093e+19,13176433852972357632,-2.15831567731869e+27,1.23426404060995e+27,-2.88822647266553e+27,1.65167408725745e+27,5.30896118744174e+38,-3.03600625038952e+38,1.73618409081756e+38
"317",88877509.3402894,119218587.473895,-23041183342441414656,13176433529690359808,-2.04784298772916e+27,1.17108859410676e+27,-2.74693733181289e+27,1.57087579335335e+27,5.3089612982e+38,-3.03600620757088e+38,1.73618400562348e+38
"318",84328341.9423839,113386531.729995,-23041183570487828480,13176433222222882816,-1.94302480688933e+27,1.1111467663446e+27,-2.61255989201175e+27,1.49403006363973e+27,5.30896140328918e+38,-3.03600616677512e+38,1.73618392459699e+38
"319",80012022.2345233,107839773.575753,-23041183786861862912,13176432929796300800,-1.84357170946413e+27,1.05427304455057e+27,-2.48475604249249e+27,1.42094354368533e+27,5.30896150299946e+38,-3.03600612790695e+38,1.7361838475342e+38
"320",75916632.0239567,102564356.661179,-2.3041183992161e+19,13176432651674849280,-1.74920908652917e+27,1.00031038900565e+27,-2.36320421286784e+27,1.35143233800838e+27,5.30896159760614e+38,-3.03600609087557e+38,1.73618377424123e+38
"321",72030863.1284157,97547007.3253354,-2.3041184186952e+19,13176432387158738944,-1.65967638448695e+27,9.49109797800255e+26,-2.24759856266901e+27,1.28532154659196e+27,5.30896168737045e+38,-3.03600605559444e+38,1.73618370453366e+38
"322",68343986.0543354,92775101.2656186,-23041184371772735488,13176432135582420992,-1.57472638337981e+27,9.00529894120141e+26,-2.137648213371e+27,1.22244482569821e+27,5.30896177254024e+38,-3.03600602198106e+38,1.73618363823609e+38
"323",64845820.6806848,88236631.6909728,-23041184547133583360,13176431896312899584,-1.49412452141399e+27,8.54436539959562e+26,-2.03307651460916e+27,1.16264396823615e+27,5.30896185335067e+38,-3.03600598995683e+38,1.73618357518172e+38
"324",61526707.7804506,83920179.2145162,-23041184713518714880,13176431668748148736,-1.41764823878405e+27,8.10702460872142e+26,-1.93362035047326e+27,1.10576850704917e+27,5.30896193002489e+38,-3.03600595944684e+38,1.73618351521189e+38
"325",58377482.6369895,79814883.0216011,-23041184871387529216,13176431452315588608,-1.34508636976509e+27,7.69206898325036e+26,-1.83902947518888e+27,1.05167533500871e+27,5.30896200277458e+38,-3.03600593037969e+38,1.73618345817572e+38
"326",55389449.6459248,75910413.628827,-23041185021175939072,13176431246470649856,-1.27623855751286e+27,7.29835275039376e+26,-1.7490658854558e+27,1.00022834607139e+27,5.30896207180062e+38,-3.03600590268734e+38,1.73618340392968e+38
"327",52554358.1771204,72196946.8238604,-23041185163297521664,13176431050695399424,-1.21091469789729e+27,6.92478876934377e+26,-1.66350321999331e+27,9.51298091895319e+26,5.30896213729362e+38,-3.03600587630496e+38,1.7361833523373e+38
"328",49864379.9619226,68665138.9999815,-23041185298144702464,13176430864497248256,-1.14893441847975e+27,6.57034555169295e+26,-1.58212619122144e+27,9.04761456834349e+26,5.3089621994344e+38,-3.03600585117074e+38,1.73618330326876e+38
"329",47312087.4520796,65306103.6130615,-23041185426089820160,13176430687407691776,-1.09012657987874e+27,6.23404440988898e+26,-1.50473004280398e+27,8.6050134772217e+26,5.30896225839454e+38,-3.03600582722581e+38,1.73618325660059e+38
"330",44890433.2646343,62111388.8513989,-23041185547486142464,13176430518981154816,-1.03432880215748e+27,5.91495674878414e+26,-1.43112003513714e+27,8.18406399637878e+26,5.30896231433684e+38,-3.03600580441404e+38,1.73618321221538e+38
"331",42592730.6870445,59072956.3325596,-23041185662668869632,13176430358793854976,-9.81387015640246e+26,5.61220149688704e+26,-1.36111095450124e+27,7.78370695204043e+26,5.30896236741577e+38,-3.03600578268196e+38,1.73618317000144e+38
"332",40412635.3060078,56183160.9124885,-2.3041185771956e+19,13176430206442735616,-9.31155037620036e+26,5.32494268568036e+26,-1.29452664784035e+27,7.40293498540746e+26,5.30896241777789e+38,-3.0360057619786e+38,1.73618312985257e+38
"333",38344127.421636,53434731.4380446,-23041185875649400832,13176430061544468480,-8.834941671615e+26,5.05238713242136e+26,-1.23119957927939e+27,7.04079001650806e+26,5.30896246556225e+38,-3.03600574225541e+38,1.73618309166773e+38
"334",36381495.4722181,50820752.4310805,-23041185974035283968,13176429923734466560,-8.382728031889e+26,4.79378225610345e+26,-1.17097040810493e+27,6.6963608307959e+26,5.3089625109008e+38,-3.03600572346609e+38,1.73618305535085e+38
"335",34519320.2092836,48334646.7460414,-23041186067385339904,1.3176429792666e+19,-7.95366079861759e+26,4.54841399228181e+26,-1.11368758917688e+27,6.36878079402525e+26,5.30896255391872e+38,-3.03600570556656e+38,1.73618302081056e+38
"336",32752459.8402604,45970158.9559263,-23041186155957325824,13176429668009220096,-7.54655524244956e+26,4.31560483539488e+26,-1.05920699012245e+27,6.05722566309968e+26,5.3089625947348e+38,-3.03600568851479e+38,1.73618298795994e+38
"337",31076035.6754773,43721339.6406005,-23041186239995801600,13176429549450539008,-7.16028725599427e+26,4.09471194754139e+26,-1.00739152932119e+27,5.76091151581972e+26,5.30896263346172e+38,-3.03600567227074e+38,1.73618295671633e+38
"338",29485418.7342299,41582530.4343957,-23041186319732817920,13176429436691625984,-6.79379026770731e+26,3.88512539362885e+26,-9.58110831384871e+26,5.47909278067897e+26,5.30896267020643e+38,-3.03600565679624e+38,1.73618292700114e+38
"339",27976217.0417014,39548349.7356043,-23041186395388534784,13176429329448761344,-6.44605231495688e+26,3.68626646755299e+26,-9.11240897888073e+26,5.21106035387513e+26,5.30896270507038e+38,-3.03600564205493e+38,1.73618289873958e+38
"340",26544263.3851651,37613679.2564533,-23041186467171848192,13176429227452104704,-6.11611322291312e+26,3.49758607889476e+26,-8.66663797464334e+26,4.9561398270674e+26,5.30896273814983e+38,-3.03600562801217e+38,1.73618287186054e+38
"341",25185603.8199537,35773651.0409798,-2.3041186535281e+19,1.3176429130445e+19,-5.80306195619238e+26,3.31856323841085e+26,-8.24267366683264e+26,4.71368977678741e+26,5.30896276953613e+38,-3.03600561463494e+38,1.7361828462964e+38
"342",23896486.8284907,34023635.3072632,-2.3041186599904e+19,13176429038183430144,-5.50603412097401e+26,3.14870362957492e+26,-7.83944929921732e+26,4.48310016247185e+26,5.30896279931594e+38,-3.03600560189178e+38,1.73618282198283e+38
"343",22673352.8512264,32359228.7232331,-23041186661219274752,13176428950435178496,-5.22420955280797e+26,2.98753822912332e+26,-7.45595029225102e+26,4.26379078162562e+26,5.30896282757149e+38,-3.03600558975271e+38,1.73618279885866e+38
"344",21512824.6404718,30776243.3797477,-23041186719396175872,13176428866979485696,-4.95681009402738e+26,2.8346220360298e+26,-7.09121170234348e+26,4.05520981686094e+26,5.30896285438079e+38,-3.03600557818916e+38,1.7361827768657e+38
"345",20411697.7067242,29270696.2345921,-23041186774595330048,13176428787606364160,-4.70309739247211e+26,2.68953281266799e+26,-6.74431578963681e+26,3.8568324449876e+26,5.30896287981787e+38,-3.03600556717393e+38,1.73618275594862e+38
"346",19366931.6082594,27838799.0881129,-23041186826969137152,13176428712116099072,-4.46237089451038e+26,2.55186993708657e+26,-6.41438970827668e+26,3.66815951615442e+26,5.30896290395296e+38,-3.03600555668107e+38,1.73618273605478e+38
"347",18375641.5428826,26476949.0487112,-23041186876662214656,13176428640318740480,-4.23396590768117e+26,2.4212532950987e+26,-6.10060330955219e+26,3.48871629753698e+26,5.30896292685271e+38,-3.03600554668588e+38,1.73618271713412e+38
"348",17435090.3375064,25181719.5002846,-23041186923811782656,13176428572033642496,-4.0172517550003e+26,2.29732222479107e+26,-5.80216706069053e+26,3.31805128316486e+26,5.30896294858035e+38,-3.03600553716482e+38,1.73618269913905e+38
"349",16542680.9542207,23949851.4142221,-2.3041186968548e+19,1.3176428507089e+19,-3.81163004827236e+26,2.17973452908871e+26,-5.51833004304035e+26,3.15573504914901e+26,5.30896296919587e+38,-3.03600552809543e+38,1.73618268202427e+38
"350",15695949.2913384,22778245.2221719,-23041187010994442240,13176428445321357312,-3.61653302936814e+26,2.06816552718713e+26,-5.24837807946352e+26,3.0013591827993e+26,5.30896298875619e+38,-3.03600551945636e+38,1.73618266574674e+38
"351",14892557.3098699,21663952.9625687,-23041187051268272128,13176428386575347712,-3.43142198648444e+26,1.96230714886469e+26,-4.99163192480424e+26,2.85453524781424e+26,5.30896300731533e+38,-3.03600551122724e+38,1.73618265026549e+38
"352",14130286.6949059,20604170.8930432,-23041187089480704000,13176428330703134720,-3.25578579365328e+26,1.86186709927716e+26,-4.74744556370241e+26,2.71489381085743e+26,5.30896302492452e+38,-3.03600550338865e+38,1.73618263554156e+38
"353",13407032.6676978,19596232.431836,-23041187125737246720,13176428277564137472,-3.08913948497296e+26,1.76656804360879e+26,-4.51520458421374e+26,2.58208351148563e+26,5.3089630416324e+38,-3.03600549592211e+38,1.73618262153792e+38
"354",12720798.2070167,18637601.4368862,-2.3041187160138e+19,13176428227024652288,-2.93102292314219e+26,1.67614684565219e+26,-4.29432462923351e+26,2.45577017657022e+26,5.30896305748509e+38,-3.03600548881001e+38,1.73618260821932e+38
"355",12069688.3972906,17725865.8330902,-2.3041187192778e+19,13176428178957510656,-2.78099949720473e+26,1.59035382309296e+26,-4.08424992814299e+26,2.3356359805955e+26,5.30896307252637e+38,-3.03600548203555e+38,1.73618259555226e+38
"356",11451905.4443888,16858731.5357803,-23041187223747317760,13176428133241772032,-2.63865497412815e+26,1.5089520907667e+26,-3.88445189670807e+26,2.22137864498826e+26,5.30896308679777e+38,-3.03600547558275e+38,1.73618258350485e+38
"357",10865743.5338892,16034016.6965977,-23041187253131485184,13176428089762402304,-2.50359631408844e+26,1.43171688316092e+26,-3.69442781126144e+26,2.11271067992769e+26,5.30896310033869e+38,-3.03600546943637e+38,1.7361825720468e+38
"358",10309584.1432287,15249646.2053417,-23041187281011630080,1.317642804841e+19,-2.3754505903348e+26,1.35843493672282e+26,-3.51369954186447e+26,2.00935865988394e+26,5.30896311318652e+38,-3.0360054635819e+38,1.73618256114926e+38
"359",9781891.59634671,14503646.4286723,-23041187307464749056,13176428009080532992,-2.2538639649274e+26,1.28890390411892e+26,-3.34181234004282e+26,1.91106253036559e+26,5.30896312537675e+38,-3.03600545800549e+38,1.73618255078482e+38
"360",9281208.8386282,13794140.3392768,-23041187332563869696,1.3176427971675e+19,-2.1385007152348e+26,1.22293179752258e+26,-3.17833371648952e+26,1.81757496611657e+26,5.30896313694302e+38,-3.03600545269399e+38,1.7361825409274e+38
"361",8806153.3389663,13119342.6608275,-23041187356378308608,13176427936099354624,-2.02904228972119e+26,1.1603364486513e+26,-3.02285232240654e+26,1.72866073139388e+26,5.30896314791728e+38,-3.03600544763482e+38,1.7361825315522e+38
"362",8355413.44449949,12477555.5162343,-23041187378973810688,1.3176427902264e+19,-1.9251864680351e+26,1.10094502845055e+26,-2.87497694681102e+26,1.64409610656158e+26,5.30896315832982e+38,-3.03600544281604e+38,1.73618252263562e+38
"363",7927744.51270839,11867164.0559241,-23041187400412770304,13176427870083874816,-1.82664646979908e+26,1.04459353744155e+26,-2.73433550923989e+26,1.56366831205335e+26,5.3089631682094e+38,-3.03600543822624e+38,1.73618251415523e+38
"364",7521965.69120182,11286632.4246665,-23041187420754386944,1.3176427839478e+19,-1.73315021263465e+26,9.91126381411497e+25,-2.60057413045905e+26,1.48717497694331e+26,5.3089631775833e+38,-3.03600543385457e+38,1.7361825060897e+38
"365",7136956.52361797,10734499.9111027,-23041187440054829056,13176427810369251328,-1.64443953012204e+26,9.40395924191961e+25,-2.47335624526969e+26,1.4144236315906e+26,5.3089631864774e+38,-3.03600542969069e+38,1.73618249841872e+38
"366",6771653.93380931,10209377.2506169,-23041187458367381504,13176427782684522496,-1.56026947692091e+26,8.92262090281699e+25,-2.35236175064654e+26,1.34523122048935e+26,5.30896319491626e+38,-3.03600542572474e+38,1.73618249112301e+38
"367",6425049.24083466,9709943.1493922,-23041187475742613504,13176427756354103296,-1.48040764098949e+26,8.46591971528757e+25,-2.23728620483948e+26,1.27942364426272e+26,5.30896320292318e+38,-3.03600542194734e+38,1.73618248418419e+38
"368",6096185.40027276,9234940.95302686,-23041187492228497408,13176427731311747072,-1.40463350795071e+26,8.03259463633718e+25,-2.12784005978351e+26,1.2168353207049e+26,5.30896321052027e+38,-3.03600541834953e+38,1.73618247758481e+38
"369",5784154.36772727,8783175.46010327,-23041187507870564352,13176427707494440960,-1.33273785361273e+26,7.62144918753466e+25,-2.02374792690767e+26,1.1573087649229e+26,5.30896321772851e+38,-3.0360054149228e+38,1.73618247130827e+38
"370",5488094.54955742,8353509.95761449,-2.3041187522712e+19,13176427684842254336,-1.26452215658726e+26,7.23134809598202e+25,-1.92474789406237e+26,1.10069419871117e+26,5.30896322456779e+38,-3.03600541165904e+38,1.73618246533877e+38
"371",5207188.41498243,7944863.32981856,-23041187536793772032,13176427663298195456,-1.1997980480903e+26,6.86121414791804e+25,-1.83059085936545e+26,1.04684916960145e+26,5.30896323105701e+38,-3.03600540855051e+38,1.7361824596613e+38
"372",4940660.37598333,7556207.35870533,-23041187550154780672,13176427642808055808,-1.1383868234465e+26,6.51002539518332e+25,-1.74103990919789e+26,9.95638195160345e+25,5.30896323721408e+38,-3.03600540558984e+38,1.73618245426156e+38
"373",4687774.55637042,7186564.11375238,-23041187562831904768,13176427623320272896,-1.08011892805602e+26,6.17681221564571e+25,-1.65586971677285e+26,9.4693241905209e+25,5.308963243056e+38,-3.03600540277002e+38,1.73618244912598e+38
"374",4447832.58727924,6835003.51192574,-23041187574860161024,13176427604785819648,-1.02483344945077e+26,5.86065440844921e+25,-1.57486597993109e+26,9.00609289533463e+25,5.3089632485989e+38,-3.03600540008435e+38,1.73618244424162e+38
"375",4220171.9856917,6500640.96435226,-23041187586272755712,13176427587158052864,-9.72377743686555e+25,5.56067905748196e+25,-1.49782487890649e+26,8.56552249369008e+25,5.3089632538581e+38,-3.03600539752648e+38,1.7361824395962e+38
"376",4004164.06695,6182635.14864373,-23041187597101195264,13176427570392625152,-9.22606954361667e+25,5.27605778081355e+25,-1.42455256304332e+26,8.14650442302677e+25,5.3089632588481e+38,-3.03600539509033e+38,1.73618243517803e+38
"377",3799212.49580277,5880185.91191023,-23041187607375392768,13176427554447343616,-8.75383678760764e+25,5.00600482148962e+25,-1.35486466762569e+26,7.74798436749671e+25,5.30896326358269e+38,-3.03600539277012e+38,1.73618243097599e+38
"378",3604751.30859987,5592532.26446758,-23041187617123700736,13176427539282094080,-8.30577512145219e+25,4.74977444148985e+25,-1.28858585160415e+26,7.36895961438543e+25,5.30896326807495e+38,-3.03600539056034e+38,1.73618242697952e+38
"379",3420243.53464334,5318950.3791691,-23041187626373050368,13176427524858716160,-7.88064730096066e+25,4.50665910515946e+25,-1.22554933661803e+26,7.00847641794414e+25,5.30896327233727e+38,-3.03600538845576e+38,1.73618242317854e+38
"380",3245179.76491126,5058751.89928177,-2.3041187635149e+19,13176427511140919296,-7.47727958731089e+25,4.27598759329745e+25,-1.16559651711017e+26,6.66562776977326e+25,5.30896327638142e+38,-3.03600538645137e+38,1.73618241956351e+38
"381",3079076.51095317,4811282.11113151,-23041187643475705856,13176427498094184448,-7.09455796574904e+25,4.05712284076592e+25,-1.10857653928279e+26,6.33955099102019e+25,5.30896328021858e+38,-3.03600538454241e+38,1.73618241612533e+38
"382",2921475.24173605,4575918.34672273,-23041187651376230400,13176427485685686272,-6.73142592636901e+25,3.84946066739612e+25,-1.05434593304214e+26,6.02942562760108e+25,5.30896328385933e+38,-3.03600538272435e+38,1.73618241285533e+38
"383",2771940.77422375,4352068.39016308,-23041187658872377344,13176427473884198912,-6.38688075581694e+25,3.65242765734616e+25,-1.00276824481994e+26,5.73447135043678e+25,5.30896328731373e+38,-3.03600538099288e+38,1.7361824097453e+38
"384",2630060.15209463,4139168.98260831,-23041187665984831488,1.317642746266e+19,-6.0599709537241e+25,3.46547968165075e+25,-9.53713693095016e+25,5.45394598550307e+25,5.30896329059132e+38,-3.03600537934386e+38,1.73618240678741e+38
"385",2495441.65892964,3936684.44295929,-23041187672733241344,13176427451984943104,-5.74979395897546e+25,3.28810059795473e+25,-9.07058850585543e+25,5.18714369640109e+25,5.30896329370114e+38,-3.03600537777339e+38,1.73618240397422e+38
