objective,TAPobject_data.mechanism.elementary_processes[0].forward.k,TAPobject_data.mechanism.elementary_processes[0].backward.k,TAPobject_data.mechanism.elementary_processes[1].forward.k,TAPobject_data.mechanism.elementary_processes[1].backward.k,TAPobject_data.mechanism.elementary_processes[2].forward.k,TAPobject_data.mechanism.elementary_processes[2].backward.k,TAPobject_data.mechanism.elementary_processes[3].forward.k,TAPobject_data.mechanism.elementary_processes[3].backward.k,TAPobject_data.mechanism.elementary_processes[4].forward.k,TAPobject_data.mechanism.elementary_processes[4].backward.k
67512.80584662901,0.0263364688229283,1.2901200148358063,52.82417271326742,0.0412771695539908,53.96648599614967,249.2311313810648,407.2025535829292,0.0,0.5255093486993244,15.734053766510623
67512.78832992705,0.0263453636534089,1.301809515380426,52.829198865942864,0.0412803066571827,53.97162076566097,249.2426316720302,407.135955263666,0.0,0.5251222094705319,15.722680868852038
67512.82598225497,0.0263048463684125,1.3083697168274164,52.90382317752794,0.0411819331053584,54.04023678800601,249.9324452375983,409.0348522793723,0.0,0.5255520353176727,15.73422570487743
67512.74673344305,0.0263283139829724,1.304570047649013,52.86060077056672,0.0412389110740774,54.00049438263084,249.53290516781337,407.93501098305785,0.0,0.5253030801542286,15.727538934971069
67512.59156787263,0.0263928793068636,1.3801140548595985,52.87833917084589,0.0412739932688139,54.02167976226218,249.40307799999104,407.047278405468,0.0,0.5223382588782838,15.640656266361564
67512.28278061713,0.0264627192826978,1.464102468823569,52.89305382987048,0.0413043715461646,54.04315830694828,249.1054826491128,405.8309091653952,0.0,0.5184381468992975,15.526786573708828
67510.86678582088,0.0266786586768944,1.7158942210063373,52.96160070367446,0.0414183208750564,54.14076973170407,247.7481031132557,401.23194215266034,0.0,0.5030338261052827,15.074565695674988
67506.8958489626,0.0270987350754629,2.1831335799543106,53.14815468247799,0.0416657731178322,54.40481322174258,244.0055825025325,390.29441571647294,0.0,0.4648680588447412,13.951680132448743
450517.9065968973,0.0288540253221364,4.259531885086068,60.05412548321976,0.0425731450289726,61.99202888026877,224.47015816132617,348.8796774033532,0.0,0.0,0.1071403346426596
67653.59530237113,0.0276815069942503,2.8725162200856538,55.44099819497702,0.0419670286342411,56.92383606480387,237.51964848152,376.54435554348726,0.0,0.3105277432477369,9.355170217358353
67506.10202235305,0.027136669333049,2.2280074282010776,53.29740229308487,0.0416853826837538,54.568783478910845,243.5833948783388,389.3993857611655,0.0,0.4548216151177298,13.652480418984494
67694.76251818535,0.0294668190149828,4.688988163312006,54.67595466639733,0.0432068621500239,56.46036137532177,218.6826573395378,321.6088979664221,0.0,0.2066893533272871,6.333357654590817
67496.6422240265,0.0277651366392192,2.891761325696788,53.66921321286716,0.0420957426314317,55.07896309277235,236.86738879341027,371.11553662535823,0.0,0.387897582146619,11.678431540094389
67495.45534129944,0.0282840836744256,3.439845711042307,53.97623025668791,0.0424345909312941,55.50023591864061,231.32175195282417,356.0179345575468,0.0,0.3326361100645638,10.048391595303723
67494.23192769014,0.027997261595121,3.1369194153430824,53.80654190524452,0.0422473094413889,55.26739838480252,234.38682600041423,364.3623807607713,0.0,0.3631791313224125,10.949314839095678
454464.82194206567,0.0317512428466186,7.006066331503577,56.68897016181143,0.0448956649285176,59.075291047344265,190.02710793509792,247.99802182039747,0.0,0.0,0.0
67589.8372972857,0.0292472442880907,4.425249419609381,54.76631905730087,0.0431291461640474,56.53533224114888,219.61613959260708,325.61593398617737,0.0,0.2422494840526871,7.30346443872798
67493.66069952994,0.0281292794676046,3.2729873682647934,53.907909498880365,0.0423404452973155,55.401312183054415,232.82680872525697,360.2701453256341,0.0,0.3504070546828507,10.564255577109964
67649.7336786463,0.0291636793890789,4.375097273107811,54.81922381120944,0.0429730452125734,56.59686092501193,219.51279261088376,326.7515090982575,0.0,0.1887396775111197,5.849593102169904
67490.16487777552,0.0283609248733226,3.519795871197864,54.11199088871186,0.0424821108765416,55.66904554965371,229.84524366466232,352.7639207728157,0.0,0.3142029672705754,9.508445460386238
67454.11100400955,0.0288639868216224,4.061272108808222,55.004279131711264,0.0428001925798498,56.78705605678162,219.6524587551244,330.255952443995,0.0,0.2171565511008181,6.604132614661082
449957.3319572933,0.0299896666972375,5.272909971424683,57.0009137843358,0.0435119501942461,59.28877961757431,196.8445065975104,279.8908491513262,0.0,0.0,0.1052778832071243
67425.67729920862,0.0292360443612676,4.461740316396731,55.66420296309352,0.0430354413326902,57.61392089914395,212.11401843303003,313.60937572092195,0.0,0.1453823869973188,4.456143693232582
4408958.179084647,0.2461958106591981,239.8909822767048,453.891287136302,0.1777912844839517,555.499669128591,0.0,0.0,0.0,0.0,0.0
2059064.1972434968,0.1026390973534272,84.11349058508833,190.39463829338845,0.0886267989591182,226.06143808139183,140.35040621545852,207.50728122811228,0.0,0.0961957970641573,2.9485160015348475
67372.5190592241,0.0295844354868417,4.839789481913331,56.30367075224424,0.0432518304848093,58.41341925403601,211.7734085453403,313.1057859297716,0.0,0.1451489338815227,4.448988076578417
449594.1642866202,0.0305906761438164,5.934654394862559,58.15975083674199,0.0438906102537483,60.73420876791941,196.20156244211023,279.07598963640146,0.0,0.0,0.1007949361056033
67325.78915416014,0.0299157490521456,5.20028336110711,56.9148014057534,0.0434621543285381,59.1775595646415,206.6462415847691,301.90117691465014,0.0,0.0973573738297503,3.017307332996568
449770.0374150274,0.0308563626116023,6.101057688375148,58.037077377187394,0.0442154673690657,60.75636527670211,190.2088548031548,265.92925664734616,0.0,0.0,0.0615086604905776
67268.24478862478,0.0302253554547831,5.496776534366032,57.284202657509645,0.0437101100784769,59.69722925477119,201.2358154442438,290.0608874376875,0.0,0.0653118371918613,2.044395360045731
458969.4084257429,0.0312460782693713,5.922669360589785,57.05061671360375,0.0454311523450013,60.6019915018054,148.95123801815484,185.824454335946,0.0,0.0,0.0
67346.16802670188,0.030563923357349,5.63804274183355,57.20672353980324,0.0442809699261032,59.99733370224823,183.89332102489672,255.48626049506672,0.0,0.0436482754347,1.366281146104683
67206.13856466491,0.030365651086532,5.555314368789253,57.252096891772304,0.0439466627533047,59.82158641541856,194.0494395585684,275.73386738459254,0.0,0.0563348991548609,1.7633986638978456
451193.0487661468,0.031662968488138,6.615756625676594,58.5764761993393,0.0451397176729222,61.89541138089357,168.47029401188752,222.3466904042828,0.0,0.0,0.0
66979.07157297584,0.0307953856703366,5.906584390565124,57.69079569426447,0.0443418605350528,60.508538049088834,185.57638319474103,258.049439308828,0.0,0.0376740422111228,1.1792753106045566
66482.16140061259,0.0312291770792373,6.261170508120859,58.13363594680189,0.0447407891039875,61.2019747149912,177.02333860331427,240.1980648565554,0.0,0.0188370211055614,0.5896376553022784
67229.51887102038,0.0315118207160591,6.492206687667253,58.422175500467645,0.0450007173073642,61.65379431569029,171.4504674499968,228.5667201735338,0.0,0.0065634627940755,0.2054499376984737
66277.6876072141,0.0313402307913061,6.351947097501483,58.24700622774495,0.0448429176789695,61.379499475170775,174.8336978407763,235.6279849569129,0.0,0.0140146085930779,0.4386861863398312
66299.494346898,0.0314430125090911,6.435962063029439,58.35193196146455,0.0449374390612453,61.54380105015404,172.807155596367,231.3983139828412,0.0,0.0095514003610626,0.2989785530413609
66277.6876072141,0.0313402307913061,6.351947097501483,58.24700622774495,0.0448429176789695,61.379499475170775,174.8336978407763,235.6279849569129,0.0,0.0140146085930779,0.4386861863398312
75698.2052567531,0.0237831351818703,0.0,50.30465429684332,0.0398749286311361,50.51968334775059,266.61079925130633,443.0342673347936,0.0,0.5189623260502866,15.736673201130822
67518.89166067724,0.0289648100688403,4.3553405249219175,55.75048794389215,0.0432813304312878,57.965935110703455,203.68198027698293,300.8219703968828,0.0,0.1727347484192861,5.247300136066042
67071.33046686648,0.0307286687490768,5.837912349253781,57.60426710970325,0.0444408804830828,60.50066299190243,182.2608093223915,252.41245033588973,0.0,0.0548777752468848,1.6766840448134748
66365.63816592016,0.0312188281623378,6.249904842572066,58.11941456364072,0.0447631083233304,61.2050395640993,176.30807132579793,238.959908919046,0.0,0.022126452555233,0.6844440723720127
66232.50885608443,0.0313033050172328,6.320909966893403,58.20819799927093,0.0448186428979346,61.32643581982971,175.28214267817586,236.64142158922223,0.0,0.0164819037415428,0.513435804642784
101013.73273331576,0.0316557723510997,6.529728389428677,58.39446737366928,0.0450677012447872,61.64142507065902,170.74440598140893,227.0480282235797,0.0,0.000817893189645,0.0
64707.50452193705,0.0314252096365928,6.393132064854241,58.27262126634464,0.044904782406633,61.43537824097152,173.71271762335806,233.3234432853049,0.0,0.011064337174361,0.3358585079210416
60195.684338914805,0.0315729722173359,6.480673649721115,58.35070976087983,0.0450091935124305,61.56742912948433,171.8103918739312,229.30166757565533,0.0,0.0044976162287847,0.120614165395489
60101.678205906224,0.0316202587987129,6.508688470901532,58.375699429663854,0.0450426068720654,61.60968769761544,171.20161473357965,228.01462979235592,0.0,0.0023961519554136,0.0517322531577804
59711.69878688428,0.0315849881538252,6.487792462336879,58.357059855647805,0.0450176841411792,61.57816740355713,171.6556962448207,228.9746199479117,0.0,0.0039636156622807,0.1031106652775407
59284.61657136649,0.0316037590079527,6.498913209628684,58.36697974018546,0.0450309478891887,61.59494234044047,171.41403642156934,228.46371817020977,0.0,0.0031294196138243,0.0757673410407498
4352001.442153255,0.051075644875886,13.832236056780095,66.27824715683167,0.0534297116016417,73.14614870454474,53.96164710197935,0.0,0.0,0.0,0.0
67206.7788041346,0.037621192262152,8.765143664322268,60.81181348452184,0.0476264335242348,65.16463321542383,135.11750520366775,157.86114868003943,0.0,0.0021623292262629,0.0523528181407522
59272.9624947944,0.0318803534354676,6.6030816629796805,58.47935778599294,0.0451502507269639,61.75902502524335,169.7456476170926,225.21843459758577,0.0,0.0030849668046608,0.074691080402123
4384103.551986552,0.0,0.0,0.0,0.0,0.0,2226.1676816587046,4209.153938539778,0.0,0.0,0.0
58666.45130743028,0.0314685867413887,6.5177962500496776,57.72403831075125,0.0445670900190279,60.96134536288773,196.30639777635275,276.67495170309815,0.0,0.0030451213686599,0.0737263702925998
58722.87763623412,0.0306960333678956,6.252661386206561,57.27931820033741,0.0441486054359731,60.38174357368263,206.41985136633988,296.2053089237142,0.0,0.002350691724142,0.0401318098716511
56431.82635783686,0.0310508309128574,6.374425398898634,57.48355729731597,0.0443407957852313,60.647927502096046,201.77521627972013,287.23593149057905,0.0,0.0026696107030465,0.0555602164651404
4239105.148764355,1.6655255701837255,590.4358483077284,1008.737383295851,0.9565903093840024,1298.8129037948297,0.0,0.0,0.0,2.527904203133439,73.27188999862052
9982837.008495374,0.7812768540010516,274.45937527312697,494.1102959550626,0.4630645045142205,628.9672558910837,109.16013057039724,155.39426676938547,0.0,1.161755560534805,33.66195045170587
491566.0675576446,0.0584942298688899,16.18101968793937,73.45543965689023,0.0596577821831403,81.43714779493833,198.38734026869395,282.41314036814174,0.0,0.0450691771891926,1.2848878408274953
58938.84452766745,0.0323034249456775,6.822025986144393,58.21255899891128,0.0450399061903799,61.59680607677682,201.6205840753732,287.015805718579,0.0,0.0046048463515095,0.1116701920962265
56146.57137781429,0.0313228247735721,6.47161938880535,57.64185598155771,0.0444926037399076,60.85397123223884,201.74163875248536,287.18813239765643,0.0,0.0030898364119564,0.0677441870866078
4084958.8930694754,0.0328619960667271,7.041873642299532,58.53716765083274,0.0453627823220316,62.01033053794308,53.9459800486741,0.0,3.427731206354603e-08,0.005680509535376,0.1395286563710033
63154.58902155845,0.0318009267026541,6.648753447811817,57.91996033427897,0.0447629011789318,61.213162972123655,155.83291510978196,197.98090723734032,1.064731982347096e-08,0.003894558942474,0.0900420907673906
55841.514761034894,0.0314195581569305,6.507458559897189,57.69812426522076,0.0445472924667239,60.92664576074404,192.4530207957393,269.1390173766316,2.154250396356393e-09,0.0032526542721378,0.0722556762349242
56179.64462488632,0.0298419997353073,6.094992131146589,57.20877691905128,0.0437232397937205,60.110507234609614,225.43271036529865,333.4337823011759,0.0,0.0032624378018544,0.0649199744420524
55573.54914398863,0.0307744904963731,6.338799985605624,57.49802888779015,0.0442103352278259,60.592924636677765,205.93849994183384,295.4293106725783,1.273371917065173e-09,0.0032566547823818,0.0692560890695844
55201.75444335449,0.0288472271145434,5.690038623794453,56.77674388950609,0.0431263875621987,59.40680393542005,238.40412853277024,358.87567653003845,0.0,0.0032701622938913,0.0685420325653641
55047.17052672209,0.0292037752312019,5.767650635714887,56.8060469286069,0.0433466124256216,59.541096906080966,233.9441612326984,350.2132461446333,0.0,0.0033271078045179,0.0716875063348824
54930.163025953225,0.0286138197483041,5.546295564426722,56.49472877032377,0.0430332320762398,59.11103715722504,248.70068742488337,379.0066712207114,0.0,0.0033426830472738,0.0725344608555563
54776.53991620925,0.0280332085577275,5.331028857253981,56.11723710923405,0.0427526709332322,58.649940007014905,268.4663353578566,417.50253507843297,0.0,0.003327389660175,0.0718251963506036
54490.121791660415,0.0274420989490942,5.082393898519013,55.37882146324508,0.0429029801743243,58.021264536890186,297.4733369685304,473.4443884187174,0.0,0.0032487537857397,0.0687590234999854
54269.56177917473,0.0267892848526746,4.790583736954532,54.44005432253839,0.0431786634829907,57.25856550595342,332.5237950166366,540.9846669439216,0.0,0.0032306279488086,0.0674876458969769
54077.09867799989,0.0263099967641707,4.507736333537792,53.22379341104312,0.0438735183426317,56.418386218856185,373.04466585729887,618.7914770218764,0.0,0.0032561080746415,0.0677469072909469
54617.581970913656,0.0245673048982561,3.621367050226283,50.5066925822823,0.0444849959263559,54.17161399566775,469.539305269453,804.8246541494755,0.0,0.0032540945160682,0.0667431385794885
54018.73287131608,0.0258782374016592,4.288134552983476,52.55062006086534,0.0440250145290216,55.86173879209878,396.9516254370437,664.8819922378008,0.0,0.0032556092068939,0.0674982193000032
53981.52505758319,0.0255813810952176,4.08257082593054,51.82748357694191,0.0442860425367055,55.31532217767904,420.4148133027281,710.0187966951383,0.0,0.0032865571085919,0.0682387627900611
53937.194123327645,0.0254199366294742,3.9017257864544295,51.22824932247101,0.0443079605892741,54.8467614696574,439.7072132717599,747.1245605739218,0.0,0.0032932978191273,0.0682560725133508
53847.7703161317,0.0250198099927556,3.4333131768232734,49.8162241135282,0.0440147455743414,53.675297046270096,486.6777800899736,837.5660424566593,0.0,0.0032520218336955,0.0669251500937433
54279.04891701148,0.0239229616248002,1.4707947047197096,44.889331497760125,0.0413970763878719,49.2170763221138,640.3084960275803,1134.492189297427,0.0,0.0040023902029659,0.0842305270654272
53796.949100625454,0.0247619378158428,2.9719194915901146,48.65789761976498,0.043399324089227,52.627156649763926,522.7967991968268,907.3742257070812,0.0,0.0034284355755794,0.0709936935336203
53627.18185159027,0.0242570394143782,2.109286743735826,46.39766136536674,0.0420247467887301,50.5922566024761,599.0177932751487,1054.475007708731,0.0,0.0033676379529675,0.0697367542672111
53469.832661667446,0.0239120280147366,1.051047470795723,43.90802479640706,0.039349682612224,48.18029595571687,685.7601773411011,1222.0997593920792,0.0,0.0031846057826501,0.064862432528607
53382.52402470606,0.0238105318534592,0.8085095911640128,43.60878306993042,0.0383981755325809,47.73081352163904,697.5158795253717,1245.1633226567546,7.62986165228302e-10,0.0032140933527511,0.0659314902517893
53283.814416520014,0.0242734162386108,1.000567850231031,45.21791130873139,0.0363894684028612,48.56958280301951,650.2434838429386,1155.086724395356,0.0,0.0032239202069659,0.0665580689979831
75973.10700136737,0.0227957816740808,0.4106882213823807,42.64586972609834,0.0366027733930394,46.60470526911221,765.8987885216533,1376.9319645500775,0.0,0.0020107763726656,0.0223275305307801
53418.57963584401,0.0240561503345852,0.9138341381857652,44.83972785725,0.0364208319772095,48.28067450055318,667.2490107367736,1187.7060254140208,0.0,0.0030455440385956,0.0600545747266023
53281.22531918356,0.0242469108279617,0.989986748400122,45.17177471989496,0.036393294610297,48.534337359280215,652.3180775333138,1159.0661245339254,0.0,0.0032021591597649,0.0657646735175002
53268.86962610958,0.0240610820377481,0.7721468321192719,44.44231403880638,0.0364339825997044,47.96982862476815,675.2633878265252,1203.1950450374743,0.0,0.0032300137856375,0.0664185265710865
53268.56593351577,0.0240560346596747,0.7821210337215048,44.442317124887104,0.0364540209879585,47.983797330642325,675.0988101953302,1202.8465551666316,0.0,0.0032239679527975,0.0662959419471608
53268.31415975834,0.0240553887221674,0.791398014972287,44.441839626529166,0.0364599502651105,47.99694353023882,674.8762274053461,1202.387366680546,0.0,0.0032212125287868,0.0662351027979049
53266.72637289133,0.0240539972613046,0.852047488211196,44.43553575391665,0.036445144561678,48.08274290930845,673.2556407355519,1199.0610731410404,0.0,0.003210220055989,0.065986731766107
53263.84874514882,0.0240514151582746,0.95718563388118,44.39981987715648,0.0363289294664001,48.22417710474611,670.6764454282333,1193.706923453342,0.0,0.0031985465567037,0.0657084875249381
53257.25120098831,0.0240540510345185,1.2154539050114774,44.318839939497146,0.0359492878633179,48.575791305621856,663.7294123271281,1179.3803482093729,0.0,0.0031845266505537,0.0653347364771213
53248.27565181752,0.0240640962895266,1.5910031544507133,44.182890759281534,0.0352537447348003,49.08333597341819,653.4054648663201,1158.0933221685564,0.0,0.0031819652113508,0.0651676192524902
3966645.430772286,0.0266149388735662,11.525652368260667,65.67251779943075,0.0624126933614969,71.38173945042752,0.0,0.0,0.0,0.0068422548306194,0.1661241676116769
55432.8485092799,0.0249130693687383,4.897459533495409,51.33508233454333,0.0442928035885401,56.50470504567301,435.9386352970686,772.6559533996204,0.0,0.0044001851706382,0.0987680429961435
53244.00688716854,0.0240995834983939,1.7292135535870077,44.48185349732975,0.0356315788232551,49.39355037337662,644.3153170258231,1141.9819792465037,0.0,0.0032328869981544,0.0665721222745747
53216.74091586693,0.0240003556076705,1.841474803076292,43.96074920311755,0.0339553309346819,49.38760645555166,661.8118920104102,1182.867621325376,0.0,0.0032375411461623,0.0667060382592768
53172.56184093613,0.0238374453767177,1.851027050233605,43.755744769227285,0.033317784590278,49.332645203470726,677.2026696754858,1219.8702702830917,0.0,0.003244545896546,0.0665214745237015
53358.24443732826,0.0225809961067868,1.0572706354830688,42.81619620029849,0.0302101629855784,47.85086588179727,822.683890050452,1567.0907058173416,0.0,0.0033136714088725,0.066410985807502
53085.31034875574,0.0233546603692726,1.5460297011356925,43.39472743752852,0.0321236949000162,48.76327813233903,733.1031773543297,1353.2881682963653,0.0,0.0032711070652154,0.0664790197291073
53051.20974136179,0.023042100134665,1.6466377525947369,43.48340018998552,0.0316196245106451,48.94744442044116,761.4051977639663,1429.7431514068426,0.0,0.003332794154169,0.0677954445390668
53013.26815793956,0.0229371980559644,2.2101496157309253,43.95161710346982,0.0322774998573768,49.92998401505453,761.0248352386117,1444.3304770870548,0.0,0.0033515665141721,0.0676594205001828
52953.41044438497,0.0227043313227617,2.3237709799450537,43.94533885069441,0.031884074162877,50.09718442110713,787.5178611747589,1514.466881018085,0.0,0.0033518814356516,0.0682052891190126
52905.60019995175,0.0224385105355335,2.1887982886195085,43.694259269373966,0.0316289884992979,49.8022854104044,834.6884137476404,1628.0134504108914,0.0,0.0032699985515235,0.0662080513574372
52865.65461711101,0.0223557681946829,1.915168824325041,43.40787921228267,0.0316407325187449,49.28958316019244,873.3486566312027,1716.5219297592223,0.0,0.0031734502114699,0.0638151863431409
52822.89986482474,0.0220060344378395,0.9554104175828316,43.12361948761461,0.0317327966785801,47.7694035047076,982.8223605255848,1974.484885758332,0.0,0.0031201683279057,0.0621350939892865
52751.08456614393,0.0221078495776697,0.1046674179673563,43.17191180998873,0.0322552026469486,46.53928921790586,1026.9839315286747,2073.7927336902258,0.0,0.0031666365042092,0.0634843585204597
52743.69201066146,0.0219652876873294,0.0,43.36041453033906,0.032568143311186,46.17478249562463,1087.1222925557058,2225.3185710574194,0.0,0.0032078355830744,0.064395011016004
52707.89123649229,0.0219807916485645,0.0,43.455772951789335,0.0327369134718231,46.25045711589836,1099.264537081642,2258.183906608477,0.0,0.0032176967110608,0.0646353365355863
52672.6929240914,0.0218716501611379,0.0,43.52386469030498,0.0327443972001291,46.24142089023895,1155.0154821064016,2401.4165737836474,0.0,0.0032328909039244,0.0651269348598688
52629.264211907765,0.0215913549368161,0.0,43.503503757248026,0.0325779840700524,46.14970546282334,1273.2011476875366,2702.0534398253426,0.0,0.0032313648869341,0.0650542110854536
52585.14357381646,0.0212055814834086,0.0,43.03985102051378,0.0314131115887087,46.12454779814191,1431.753083838723,3102.397285683564,0.0,0.0032073365418192,0.0641929303928244
52526.3485214002,0.0209791533936345,0.0,42.33343818665305,0.0297608714754661,46.36950893525088,1514.7629699169754,3310.5343743432645,0.0,0.0031644819868962,0.0627368592985379
52507.13633040283,0.0207000567893204,0.0,41.79101135402416,0.0283127299373698,46.57568674141806,1632.5012539346649,3608.8870777493576,0.0,0.0031664010563481,0.0621217775147492
52494.901873370094,0.0206884322691977,0.0,41.67925678972718,0.0278127340730969,46.79786513652749,1637.103956644904,3622.789483827527,0.0,0.00318297841013,0.062687831526376
52488.61483005926,0.0205236333270542,0.0,41.43963894269216,0.0271093679903065,46.93924634542381,1706.3280093137796,3799.2279888221015,0.0,0.0031691879080784,0.0625025250161424
52479.13934032235,0.0204762209432908,0.0,41.519247593696,0.0271357940240672,47.04549215570791,1736.3180650432996,3878.0997169961374,0.0,0.0031917359463165,0.062972141403866
52461.68176599987,0.0203507170399649,0.0,41.86993950221438,0.0274223079142734,47.42685924432737,1823.3533601211484,4109.056178537846,0.0,0.0032604840856306,0.0646232497381813
52455.41461317847,0.0202993963407174,0.0,41.92600668649008,0.0274278859949561,47.59537476838653,1857.306620005655,4198.391911984586,0.0,0.003269707838576,0.0648075233719034
52437.03041539278,0.0200015710893158,0.0,41.84716230244115,0.0268969553031498,48.238841966636166,2031.96938598844,4651.308476027427,0.0,0.0032637085664271,0.0643932749097928
52413.94638167759,0.0198131557029245,0.0,41.82455672124152,0.0268569600066783,48.82416463030324,2185.88242122903,5050.032968810767,0.0,0.0032075209166723,0.0626880697168907
52415.21399052385,0.0194641333117103,0.0,41.53684787877972,0.0260273068963421,49.5659204765967,2405.589999692429,5616.457486544866,3.5089607728679524e-08,0.0031497071193642,0.060869100946391
52408.759238536775,0.0196414807567236,0.0,41.68304029910219,0.026448875434835,49.18901484682836,2293.950807848617,5328.642310379286,1.7259656316244406e-08,0.0031790838284156,0.0617933667589221
52406.557510307095,0.0195738339857263,0.0,41.56224462783322,0.0262196049474146,49.362556270758304,2345.445932538341,5460.627386438795,5.95599150975404e-08,0.0031473639376422,0.0609118743351759
52406.30563487858,0.0195829127071916,0.0,41.56337031088237,0.0262252058648692,49.35978717338654,2342.58999075308,5453.2993802483625,9.928022254084013e-08,0.0031466749845532,0.0609005472018653
52406.09965182895,0.0195731608109801,0.0,41.559380238886106,0.0261861915930431,49.3988108900899,2350.3878543494066,5473.6560549246415,1.470377218809393e-07,0.0031473879351829,0.0609055111091757
52405.34260435921,0.0195124924087273,0.0,41.5521941043376,0.0259808295587691,49.62184117981242,2397.460815799608,5596.595726697301,4.0289035437292483e-07,0.0031526146418707,0.0610240017311448
52407.05619472227,0.0194141639302625,0.0,41.48167965058817,0.0256293896746579,49.928933743165125,2467.9367567231056,5779.551415339241,7.011696179290061e-07,0.0031552606569902,0.0607915893592966
52405.22878105095,0.0194927948978135,0.0,41.5380683978892,0.0259104278698493,49.68335905553506,2411.5788072215905,5633.246061676918,4.62642718499731e-07,0.0031531447010408,0.0609774440572901
4384103.551986552,0.0,0.0,82.17123093545823,0.0,39.34843083783717,2411.787902676409,5633.163898545158,129.7422208007613,0.0,0.0
53058.97636695706,0.0194724521714589,0.0,41.58047326136585,0.0258833876867125,49.67257350027076,2411.5790254340964,5633.2459759312815,0.1353997472912837,0.0031498540718547,0.0609138078540285
52405.0807601167,0.0194924973619257,0.0,41.53868861803471,0.0259100323759143,49.68320130432195,2411.5788104132007,5633.246060422789,0.0019808336931674,0.0031530965717852,0.0609765133042583
52407.70187502741,0.0194971060038993,0.0,41.53941102439031,0.0259075535575339,49.68301756336773,2411.5788141306334,5633.246058962041,0.0042874680727724,0.0031421330524982,0.0609752559427146
52405.02898026279,0.0194930604569582,0.0,41.538776883391975,0.0259097295078841,49.68317885440738,2411.578810867405,5633.246060244312,0.0022626638653657,0.0031517570224592,0.0609763596767811
52405.00837941608,0.0194936562849335,0.0,41.53882489691391,0.0259094519496747,49.68316664242759,2411.578811114477,5633.246060147226,0.0024159693986945,0.0031517441416235,0.0609762182188128
52404.93511034752,0.0194960395968348,0.0,41.53901695100164,0.0259083417168372,49.68311779450841,2411.5788121027654,5633.246059758882,0.0030291915320098,0.0031516926182809,0.0609756523869397
52404.73806505383,0.0195066486743223,0.0,41.53985033433334,0.0258991641000211,49.68290582872177,2411.5788163912434,5633.246058073744,0.0056901058261096,0.0031514273692345,0.0609718547369442
52404.67840247254,0.0195082027490249,0.0,41.53993941157516,0.0258928340660855,49.68288317343696,2411.578816849604,5633.246057893634,0.0059744594311776,0.0031513339851334,0.0609698014108176
52404.05528555763,0.0195174255271199,0.0,41.54017765960738,0.0258112807266615,49.68282259060928,2411.57881807532,5633.246057412007,0.0067342525377892,0.0031503004952372,0.0609443907863272
52403.00405355673,0.0195236270606175,0.0,41.53964583165816,0.0256515975771643,49.68295788733605,2411.5788153380213,5633.246058487641,0.0050342630338592,0.0031484620987731,0.0608957446949973
52401.17226688892,0.019523212821486,0.0,41.536897104390974,0.0252404118882276,49.68365708850228,2411.578801191872,5633.246064046373,0.0,0.0031439798812906,0.0607718708046912
52400.94478485287,0.0195184677814565,0.0,41.5369831175861,0.0253084663373347,49.68363520202758,2411.5788016346705,5633.2460638723705,0.0,0.0031439364440945,0.0607909708979412
52400.89955000934,0.0195145470892598,0.0,41.53700718209556,0.0253500261614744,49.68362907591318,2411.578801758609,5633.246063823665,0.0,0.0031441904678899,0.0608023936084551
52400.898033480735,0.0195144391603269,0.0,41.53701419124791,0.0253504649551506,49.68362729384512,2411.578801794664,5633.246063809499,0.0,0.003144193769995,0.0608020234061007
52400.89279417463,0.0195140074445954,0.0,41.53704222785733,0.0253522201298555,49.68362016557288,2411.5788019388824,5633.246063752834,0.0,0.0031442069784155,0.0608005425966833
52400.860974117415,0.0195126598342993,0.0,41.53729707127094,0.0253555322189367,49.68355536881421,2411.578803249846,5633.246063237734,0.0,0.0031439375359968,0.0607867749103411
52400.786322159416,0.0195104576452391,0.0,41.53808438209707,0.0253558506987591,49.68335518409401,2411.57880729997,5633.246061646367,0.0,0.0031422398809064,0.0607438692126158
52400.75156827054,0.0195073506124233,0.0,41.54108679556736,0.0253911678201915,49.68259174382318,2411.57882274584,5633.24605557735,0.0,0.0031399978358671,0.0606096921859208
52400.50772372192,0.0195080297601832,0.0,41.54156166273806,0.0253766878112228,49.682471001388855,2411.5788251886943,5633.246054617503,0.0,0.0031373799861075,0.0605816433193898
52400.153109115054,0.019510448859036,0.0,41.54435395927401,0.0253675253860216,49.68176098739651,2411.578839553652,5633.24604897319,0.0,0.0031309336109121,0.0604498783773444
52399.77312627175,0.0195146908303219,0.0,41.55005037039318,0.0253752763066863,49.680312517393766,2411.578868859001,5633.246037458452,0.0,0.0031206084806366,0.0601922431728919
52399.61273687205,0.0195174750815896,0.0,41.55432421571052,0.0253969706970159,49.679225769975226,2411.5788908460017,5633.246028819254,0.0,0.0031143163237825,0.0600049492972364
52399.58860799184,0.0195179691859648,0.0,41.55524234099932,0.0254091473198875,49.67899230853845,2411.578895569377,5633.246026963329,0.0,0.0031136328596008,0.0599679313029829
52399.587579401385,0.0195178442831847,0.0,41.55512527502472,0.0254113221547903,49.67902207510815,2411.5788949671414,5633.246027199961,0.0,0.003114023544341,0.0599743104172847
52399.58752857372,0.0195178080269628,0.0,41.55508367192287,0.0254114368921896,49.67903265379752,2411.578894753114,5633.246027284057,0.0,0.0031141113249394,0.0599763415897535
