# time,CO,CO2,Inert
8.729999999999982219e-02,2.591282676717336475e+00,5.820813220388401307e-03,3.390605861122467868e+00
8.759999999999981690e-02,2.567017622208980665e+00,5.779629303687938181e-03,3.364004766498875920e+00
8.789999999999981162e-02,2.542979793410645950e+00,5.738728672648141411e-03,3.337612370825173258e+00
8.819999999999980633e-02,2.519167062410720970e+00,5.698109485852338209e-03,3.311427036799410750e+00
8.849999999999980105e-02,2.495577321226749579e+00,5.657769912391009959e-03,3.285447139961663154e+00
8.879999999999979576e-02,2.472208481618756171e+00,5.617708131818915061e-03,3.259671068593509080e+00
8.909999999999979048e-02,2.449058474904325600e+00,5.577922334112409529e-03,3.234097223618282779e+00
8.939999999999978519e-02,2.426125251775405722e+00,5.538410719626935853e-03,3.208724018502095099e+00
8.969999999999977991e-02,2.403406782116827234e+00,5.499171499054687946e-03,3.183549879155616491e+00
8.999999999999977462e-02,2.380901054826527918e+00,5.460202893382372358e-03,3.158573243836619415e+00
9.029999999999976934e-02,2.358606077637458664e+00,5.421503133849162916e-03,3.133792563053272140e+00
9.059999999999976406e-02,2.336519876941149931e+00,5.383070461904728224e-03,3.109206299468178614e+00
9.089999999999975877e-02,2.314640497612948433e+00,5.344903129167371050e-03,3.084812927803171068e+00
9.119999999999975349e-02,2.292966002838869866e+00,5.306999397382290012e-03,3.060610934744819822e+00
9.149999999999974820e-02,2.271494473944094317e+00,5.269357538379891570e-03,3.036598818850703818e+00
9.179999999999974292e-02,2.250224010223051962e+00,5.231975834034205235e-03,3.012775090456379257e+00
9.209999999999973763e-02,2.229152728771111924e+00,5.194852576221366432e-03,2.989138271583087647e+00
9.239999999999973235e-02,2.208278764320366072e+00,5.157986065782283955e-03,2.965686895846183724e+00
9.269999999999972706e-02,2.187600269074136072e+00,5.121374612147314327e-03,2.942419508364253922e+00
9.299999999999972178e-02,2.167115412540732589e+00,5.085016534157904902e-03,2.919334665668970263e+00
9.329999999999971649e-02,2.146822381369505539e+00,5.048910161129256842e-03,2.896430935615621927e+00
9.359999999999971121e-02,2.126719379190078918e+00,5.013053833380574573e-03,2.873706897294356022e+00
9.389999999999970592e-02,2.106804626454058749e+00,4.977445902167520857e-03,2.851161140942104488e+00
9.419999999999970064e-02,2.087076360278365517e+00,4.942084729296194849e-03,2.828792267855198883e+00
9.449999999999969535e-02,2.067532834289809607e+00,4.906968686683216632e-03,2.806598890302669957e+00
9.479999999999969007e-02,2.048172318470814268e+00,4.872096155997615238e-03,2.784579631440209813e+00
9.509999999999968479e-02,2.028993099006364265e+00,4.837465528417282147e-03,2.762733125224825947e+00
9.539999999999967950e-02,2.009993478132259259e+00,4.803075204482659503e-03,2.741058016330144564e+00
9.569999999999967422e-02,1.991171773984724780e+00,4.768923594017122382e-03,2.719552960062378677e+00
9.599999999999966893e-02,1.972526320451409632e+00,4.735009116086642995e-03,2.698216622276960130e+00
9.629999999999966365e-02,1.954055467023778192e+00,4.701330198979357389e-03,2.677047679295808891e+00
9.659999999999965836e-02,1.935757578650896260e+00,4.667885280192983488e-03,2.656044817825264914e+00
9.689999999999965308e-02,1.917631035594595801e+00,4.634672806423326824e-03,2.635206734874645740e+00
9.719999999999964779e-02,1.899674233286003933e+00,4.601691233550558868e-03,2.614532137675454226e+00
9.749999999999964251e-02,1.881885582183432826e+00,4.568939026621920974e-03,2.594019743601205796e+00
9.779999999999963722e-02,1.864263507631600536e+00,4.536414659830569421e-03,2.573668280087892501e+00
9.809999999999963194e-02,1.846806449722179888e+00,4.504116616490800099e-03,2.553476484555062598e+00
9.839999999999962665e-02,1.829512863155659197e+00,4.472043389010112516e-03,2.533443104327518736e+00
9.869999999999962137e-02,1.812381217104498843e+00,4.440193478858624893e-03,2.513566896557635655e+00
9.899999999999961608e-02,1.795409995077572596e+00,4.408565396536302632e-03,2.493846628148272071e+00
9.929999999999961080e-02,1.778597694785882588e+00,4.377157661538432984e-03,2.474281075676299846e+00
9.959999999999960552e-02,1.761942828009530171e+00,4.345968802319693722e-03,2.454869025316723352e+00
9.989999999999960023e-02,1.745443920465939769e+00,4.314997356257115925e-03,2.435609272767393030e+00
1.001999999999995949e-01,1.729099511679311973e+00,4.284241869612155987e-03,2.416500623174315354e+00
1.004999999999995897e-01,1.712908154851303433e+00,4.253700897492082404e-03,2.397541891057539232e+00
1.007999999999995844e-01,1.696868416732922213e+00,4.223373003810826538e-03,2.378731900237625485e+00
1.010999999999995791e-01,1.680978877497614654e+00,4.193256761249384082e-03,2.360069483762698539e+00
1.013999999999995738e-01,1.665238130615550372e+00,4.163350751215913817e-03,2.341553483836057659e+00
1.016999999999995685e-01,1.649644782729081660e+00,4.133653563805564021e-03,2.323182751744365504e+00
1.019999999999995632e-01,1.634197453529367738e+00,4.104163797760095045e-03,2.304956147786395793e+00
1.022999999999995580e-01,1.618894775634159622e+00,4.074880060427371782e-03,2.286872541202336073e+00
1.025999999999995527e-01,1.603735394466724751e+00,4.045800967720713896e-03,2.268930810103650497e+00
1.028999999999995474e-01,1.588717968135911818e+00,4.016925144078189666e-03,2.251129841403487042e+00
1.031999999999995421e-01,1.573841167317333811e+00,3.988251222421836106e-03,2.233468530747631409e+00
1.034999999999995368e-01,1.559103675135667499e+00,3.959777844116845261e-03,2.215945782446007595e+00
1.037999999999995315e-01,1.544504187048054922e+00,3.931503658930723608e-03,2.198560509404703378e+00
1.040999999999995262e-01,1.530041410728596452e+00,3.903427324992454067e-03,2.181311633058541144e+00
1.043999999999995210e-01,1.515714065953925882e+00,3.875547508751649335e-03,2.164198083304170517e+00
1.046999999999995157e-01,1.501520884489859986e+00,3.847862884937722563e-03,2.147218798433685016e+00
1.049999999999995104e-01,1.487460609979105453e+00,3.820372136519079725e-03,2.130372725068763629e+00
1.052999999999995051e-01,1.473531997830022755e+00,3.793073954662334966e-03,2.113658818095325298e+00
1.055999999999994998e-01,1.459733815106428523e+00,3.765967038691561946e-03,2.097076040598694124e+00
1.058999999999994945e-01,1.446064840418431974e+00,3.739050096047583354e-03,2.080623363799278813e+00
1.061999999999994893e-01,1.432523863814292309e+00,3.712321842247299879e-03,2.064299766988749951e+00
1.064999999999994840e-01,1.419109686673292403e+00,3.685781000843073828e-03,2.048104237466723543e+00
1.067999999999994787e-01,1.405821121599611923e+00,3.659426303382151777e-03,2.032035770477934822e+00
1.070999999999994734e-01,1.392656992317198528e+00,3.633256489366153575e-03,2.016093369149910330e+00
1.073999999999994681e-01,1.379616133565620517e+00,3.607270306210606011e-03,2.000276044431126721e+00
1.076999999999994628e-01,1.366697390996898465e+00,3.581466509204546313e-03,1.984582815029651837e+00
1.079999999999994575e-01,1.353899621073298309e+00,3.555843861470181586e-03,1.969012707352272074e+00
1.082999999999994523e-01,1.341221690966089675e+00,3.530401133922615904e-03,1.953564755444093581e+00
1.085999999999994470e-01,1.328662478455243878e+00,3.505137105229645059e-03,1.938238000928616422e+00
1.088999999999994417e-01,1.316220871830078298e+00,3.480050561771618096e-03,1.923031492948283905e+00
1.091999999999994364e-01,1.303895769790827774e+00,3.455140297601374741e-03,1.907944288105489994e+00
1.094999999999994311e-01,1.291686081351139714e+00,3.430405114404250482e-03,1.892975450404059901e+00
1.097999999999994258e-01,1.279590725741480917e+00,3.405843821458166658e-03,1.878124051191176536e+00
1.100999999999994206e-01,1.267608632313451666e+00,3.381455235593788626e-03,1.863389169099776144e+00
1.103999999999994153e-01,1.255738740444993784e+00,3.357238181154768072e-03,1.848769889991386473e+00
1.106999999999994100e-01,1.243979999446488627e+00,3.333191489958073784e-03,1.834265306899415915e+00
1.109999999999994047e-01,1.232331368467732169e+00,3.309314001254390954e-03,1.819874519972888960e+00
1.112999999999993994e-01,1.220791816405786046e+00,3.285604561688620657e-03,1.805596636420619738e+00
1.115999999999993941e-01,1.209360321813685024e+00,3.262062025260458690e-03,1.791430770455827437e+00
1.118999999999993888e-01,1.198035872810007119e+00,3.238685253285066359e-03,1.777376043241184034e+00
1.121999999999993836e-01,1.186817466989283920e+00,3.215473114353831468e-03,1.763431582834292799e+00
1.124999999999993783e-01,1.175704111333255808e+00,3.192424484295218641e-03,1.749596524133593123e+00
1.127999999999993730e-01,1.164694822122954720e+00,3.169538246135722003e-03,1.735870008824694111e+00
1.130999999999993677e-01,1.153788624851612266e+00,3.146813290060904589e-03,1.722251185327126288e+00
1.133999999999993624e-01,1.142984554138381847e+00,3.124248513376541841e-03,1.708739208741508753e+00
1.136999999999993571e-01,1.132281653642873032e+00,3.101842820469862243e-03,1.695333240797136876e+00
1.139999999999993519e-01,1.121678975980480608e+00,3.079595122770887282e-03,1.682032449799973683e+00
1.142999999999993466e-01,1.111175582638511017e+00,3.057504338713874174e-03,1.668836010581055573e+00
1.145999999999993413e-01,1.100770543893094588e+00,3.035569393698867892e-03,1.655743104445300817e+00
1.148999999999993360e-01,1.090462938726872499e+00,3.013789220053349031e-03,1.642752919120715971e+00
1.151999999999993307e-01,1.080251854747458440e+00,2.992162756993999202e-03,1.629864648708007291e+00
1.154999999999993254e-01,1.070136388106662118e+00,2.970688950588560532e-03,1.617077493630581841e+00
1.157999999999993201e-01,1.060115643420469933e+00,2.949366753717824838e-03,1.604390660584943840e+00
1.160999999999993149e-01,1.050188733689775056e+00,2.928195126037716478e-03,1.591803362491479579e+00
1.163999999999993096e-01,1.040354780221850239e+00,2.907173033941494022e-03,1.579314818445627377e+00
1.166999999999993043e-01,1.030612912552556493e+00,2.886299450522067291e-03,1.566924253669432110e+00
1.169999999999992990e-01,1.020962268369278059e+00,2.865573355534431488e-03,1.554630899463478100e+00
1.172999999999992937e-01,1.011401993434583479e+00,2.844993735358212344e-03,1.542433993159201489e+00
1.175999999999992884e-01,1.001931241510598314e+00,2.824559582960327938e-03,1.530332778071574751e+00
1.178999999999992832e-01,9.925491742840873988e-01,2.804269897857782339e-03,1.518326503452161802e+00
1.181999999999992779e-01,9.832549612922378834e-01,2.784123686080562914e-03,1.506414424442544364e+00
1.184999999999992726e-01,9.740477798491399275e-01,2.764119960134669464e-03,1.494595802028110931e+00
1.187999999999992673e-01,9.649268149729531840e-01,2.744257738965263059e-03,1.482869902992209221e+00
1.190999999999992620e-01,9.558912593137571800e-01,2.724536047919939776e-03,1.471235999870658784e+00
1.193999999999992567e-01,9.469403130820761572e-01,2.704953918712126731e-03,1.459693370906619325e+00
1.196999999999992514e-01,9.380731839780762638e-01,2.685510389384605182e-03,1.448241300005814081e+00
1.199999999999992462e-01,9.292890871214203319e-01,2.666204504273163300e-03,1.436879076692105128e+00
1.202999999999992409e-01,9.205872449817876779e-01,2.647035313970372110e-03,1.425605996063413761e+00
1.205999999999992356e-01,9.119668873100362783e-01,2.628001875289491095e-03,1.414421358747992574e+00
1.208999999999992303e-01,9.034272510700160908e-01,2.609103251228510854e-03,1.403324470861034401e+00
1.211999999999992250e-01,8.949675803710177568e-01,2.590338510934315878e-03,1.392314643961625631e+00
1.214999999999992197e-01,8.865871264008543529e-01,2.571706729666983510e-03,1.381391195010036599e+00
1.217999999999992145e-01,8.782851473595723046e-01,2.553206988764218643e-03,1.370553446325345259e+00
1.220999999999992092e-01,8.700609083937789201e-01,2.534838375605918959e-03,1.359800725543395483e+00
1.223999999999992039e-01,8.619136815315887601e-01,2.516599983578869833e-03,1.349132365575084869e+00
1.226999999999991986e-01,8.538427456181783004e-01,2.498490912041584095e-03,1.338547704564977181e+00
1.229999999999991933e-01,8.458473862519434450e-01,2.480510266289269721e-03,1.328046085850243418e+00
1.232999999999991880e-01,8.379268957212545610e-01,2.462657157518932400e-03,1.317626857919923511e+00
1.235999999999991827e-01,8.300805729418069268e-01,2.444930702794626855e-03,1.307289374374504876e+00
1.238999999999991775e-01,8.223077233945538245e-01,2.427330025012830461e-03,1.297032993885822272e+00
1.241999999999991722e-01,8.146076590642229442e-01,2.409854252867966052e-03,1.286857080157270961e+00
1.244999999999991669e-01,8.069796983784113253e-01,2.392502520818061765e-03,1.276761001884329616e+00
1.247999999999991616e-01,7.994231661472449568e-01,2.375273969050546198e-03,1.266744132715396098e+00
1.250999999999991563e-01,7.919373935036075896e-01,2.358167743448187550e-03,1.256805851212928316e+00
1.253999999999991510e-01,7.845217178439302108e-01,2.341182995555175436e-03,1.246945540814893727e+00
1.256999999999991457e-01,7.771754827695301904e-01,2.324318882543338887e-03,1.237162589796513501e+00
1.259999999999991405e-01,7.698980380285058711e-01,2.307574567178507889e-03,1.227456391232315758e+00
1.262999999999991352e-01,7.626887394581705060e-01,2.290949217787018911e-03,1.217826342958481689e+00
1.265999999999991299e-01,7.555469489280286499e-01,2.274442008222363112e-03,1.208271847535486110e+00
1.268999999999991246e-01,7.484720342832844597e-01,2.258052117831972020e-03,1.198792312211035105e+00
1.271999999999991193e-01,7.414633692888803473e-01,2.241778731424157178e-03,1.189387148883290779e+00
1.274999999999991140e-01,7.345203335740593253e-01,2.225621039235182487e-03,1.180055774064386664e+00
1.277999999999991088e-01,7.276423125774468259e-01,2.209578236896490074e-03,1.170797608844228899e+00
1.280999999999991035e-01,7.208286974926456647e-01,2.193649525402061474e-03,1.161612078854580066e+00
1.283999999999990982e-01,7.140788852143427068e-01,2.177834111075934494e-03,1.152498614233427698e+00
1.286999999999990929e-01,7.073922782849193513e-01,2.162131205539852361e-03,1.143456649589628782e+00
1.289999999999990876e-01,7.007682848415601740e-01,2.146540025681075055e-03,1.134485623967834478e+00
1.292999999999990823e-01,6.942063185638607248e-01,2.131059793620316417e-03,1.125584980813688851e+00
1.295999999999990770e-01,6.877057986219220487e-01,2.115689736679843887e-03,1.116754167939300713e+00
1.298999999999990718e-01,6.812661496249345916e-01,2.100429087351716149e-03,1.107992637488985910e+00
1.301999999999990665e-01,6.748868015702412793e-01,2.085277083266168230e-03,1.099299845905279849e+00
1.304999999999990612e-01,6.685671897928792129e-01,2.070232967160144048e-03,1.090675253895214469e+00
1.307999999999990559e-01,6.623067549155932099e-01,2.055295986845975115e-03,1.082118326396862340e+00
1.310999999999990506e-01,6.561049427993177474e-01,2.040465395180206254e-03,1.073628532546140990e+00
1.313999999999990453e-01,6.499612044941224243e-01,2.025740450032566600e-03,1.065205345643878365e+00
1.316999999999990401e-01,6.438749961906168329e-01,2.011120414255090656e-03,1.056848243123138742e+00
1.319999999999990348e-01,6.378457791718117331e-01,1.996604555651384626e-03,1.048556706516800441e+00
1.322999999999990295e-01,6.318730197654286451e-01,1.982192146946037178e-03,1.040330221425391999e+00
1.325999999999990242e-01,6.259561892966585273e-01,1.967882465754183276e-03,1.032168277485180585e+00
1.328999999999990189e-01,6.200947640413618789e-01,1.953674794551209844e-03,1.024070368336506887e+00
1.331999999999990136e-01,6.142882251797063820e-01,1.939568420642612777e-03,1.016035991592373122e+00
1.334999999999990083e-01,6.085360587502407492e-01,1.925562636133995109e-03,1.008064648807273533e+00
1.337999999999990031e-01,6.028377556043961194e-01,1.911656737901221105e-03,1.000155845446274006e+00
1.340999999999989978e-01,5.971928113614162204e-01,1.897850027560708678e-03,9.923090908543286126e-01
1.343999999999989925e-01,5.916007263637074187e-01,1.884141811439875129e-03,9.845238982258417426e-01
1.346999999999989872e-01,5.860610056326083228e-01,1.870531400547727078e-03,9.767997845744661456e-01
1.349999999999989819e-01,5.805731588245733876e-01,1.857018110545596975e-03,9.691362707031393464e-01
1.352999999999989766e-01,5.751367001877657481e-01,1.843601261718028593e-03,9.615328811743553139e-01
1.355999999999989714e-01,5.697511485190588365e-01,1.830280178943806272e-03,9.539891442806672783e-01
1.358999999999989661e-01,5.644160271214381241e-01,1.817054191667134876e-03,9.465045920154243619e-01
1.361999999999989608e-01,5.591308637618037647e-01,1.803922633868961130e-03,9.390787600437370264e-01
1.364999999999989555e-01,5.538951906291671445e-01,1.790884844038445221e-03,9.317111876736696718e-01
1.367999999999989502e-01,5.487085442932406743e-01,1.777940165144577473e-03,9.244014178276599436e-01
1.370999999999989449e-01,5.435704656634129384e-01,1.765087944607940731e-03,9.171489970141618597e-01
1.373999999999989396e-01,5.384804999481094256e-01,1.752327534272616954e-03,9.099534752995124265e-01
1.376999999999989344e-01,5.334381966145352871e-01,1.739658290378245367e-03,9.028144062800167458e-01
1.379999999999989291e-01,5.284431093487915732e-01,1.727079573532215280e-03,8.957313470542546119e-01
1.382999999999989238e-01,5.234947960163685021e-01,1.714590748682016767e-03,8.887038581956031580e-01
1.385999999999989185e-01,5.185928186230068793e-01,1.702191185087726212e-03,8.817315037249746634e-01
1.388999999999989132e-01,5.137367432759258890e-01,1.689880256294641917e-03,8.748138510837699666e-01
1.391999999999989079e-01,5.089261401454153733e-01,1.677657340106062170e-03,8.679504711070409328e-01
1.394999999999989027e-01,5.041605834267864905e-01,1.665521818556208377e-03,8.611409379968678612e-01
1.397999999999988974e-01,4.994396513026792550e-01,1.653473077883291535e-03,8.543848292959419499e-01
1.400999999999988921e-01,4.947629259057231832e-01,1.641510508502722673e-03,8.476817258613561501e-01
1.403999999999988868e-01,4.901299932815474936e-01,1.629633504980466420e-03,8.410312118386028546e-01
1.406999999999988815e-01,4.855404433521374186e-01,1.617841466006538550e-03,8.344328746357738691e-01
1.409999999999988762e-01,4.809938698795342971e-01,1.606133794368643604e-03,8.278863048979646644e-01
1.412999999999988709e-01,4.764898704298747845e-01,1.594509896925959099e-03,8.213910964818772475e-01
1.415999999999988657e-01,4.720280463377684033e-01,1.582969184583058733e-03,8.149468464306233173e-01
1.418999999999988604e-01,4.676080026710065507e-01,1.571511072263976965e-03,8.085531549487265934e-01
1.421999999999988551e-01,4.632293481956034076e-01,1.560134978886418885e-03,8.022096253773181029e-01
1.424999999999988498e-01,4.588916953411648070e-01,1.548840327336105816e-03,7.959158641695294190e-01
1.427999999999988445e-01,4.545946601665789566e-01,1.537626544441265996e-03,7.896714808660760809e-01
1.430999999999988392e-01,4.503378623260317348e-01,1.526493060947264457e-03,7.834760880710344155e-01
1.433999999999988340e-01,4.461209250353374567e-01,1.515439311491370176e-03,7.773293014278080948e-01
1.436999999999988287e-01,4.419434750385868860e-01,1.504464734577668286e-03,7.712307395952827660e-01
1.439999999999988234e-01,4.378051425751061099e-01,1.493568772552105860e-03,7.651800242241676431e-01
1.442999999999988181e-01,4.337055613467260540e-01,1.482750871577678212e-03,7.591767799335231715e-01
1.445999999999988128e-01,4.296443684853576972e-01,1.472010481609759176e-03,7.532206342874736560e-01
1.448999999999988075e-01,4.256212045208717654e-01,1.461347056371558239e-03,7.473112177721003002e-01
1.451999999999988022e-01,4.216357133492782405e-01,1.450760053329726426e-03,7.414481637725178764e-01
1.454999999999987970e-01,4.176875422012042982e-01,1.440248933670093155e-03,7.356311085501295866e-01
1.457999999999987917e-01,4.137763416106678416e-01,1.429813162273540139e-03,7.298596912200620013e-01
1.460999999999987864e-01,4.099017653841431352e-01,1.419452207692014061e-03,7.241335537287745261e-01
1.463999999999987811e-01,4.060634705699158187e-01,1.409165542124674129e-03,7.184523408318480575e-01
1.466999999999987758e-01,4.022611174277255786e-01,1.398952641394174499e-03,7.128157000719441694e-01
1.469999999999987705e-01,3.984943693986923163e-01,1.388812984923080713e-03,7.072232817569401586e-01
1.472999999999987653e-01,3.947628930755251453e-01,1.378746055710425560e-03,7.016747389382336220e-01
1.475999999999987600e-01,3.910663581730089433e-01,1.368751340308390707e-03,6.961697273892192284e-01
1.478999999999987547e-01,3.874044374987679618e-01,1.358828328799131227e-03,6.907079055839311366e-01
1.481999999999987494e-01,3.837768069243041036e-01,1.348976514771726759e-03,6.852889346758578304e-01
1.484999999999987441e-01,3.801831453563046526e-01,1.339195395299267333e-03,6.799124784769179364e-01
1.487999999999987388e-01,3.766231347082200087e-01,1.329484470916072981e-03,6.745782034366047952e-01
1.490999999999987335e-01,3.730964598721072112e-01,1.319843245595043232e-03,6.692857786212927929e-01
1.493999999999987283e-01,3.696028086907372501e-01,1.310271226725138235e-03,6.640348756937066721e-01
1.496999999999987230e-01,3.661418719299633362e-01,1.300767925088989986e-03,6.588251688925516047e-01
1.499999999999987177e-01,3.627133432513481859e-01,1.291332854840647340e-03,6.536563350123035798e-01
1.502999999999987124e-01,3.593169191850472677e-01,1.281965533483446365e-03,6.485280533831574434e-01
1.505999999999987071e-01,3.559522991029469008e-01,1.272665481848013177e-03,6.434400058511340337e-01
1.508999999999987018e-01,3.526191851920523757e-01,1.263432224070392546e-03,6.383918767583404152e-01
1.511999999999986966e-01,3.493172824281274291e-01,1.254265287570309863e-03,6.333833529233884319e-01
1.514999999999986913e-01,3.460462985495779131e-01,1.245164203029554099e-03,6.284141236219640270e-01
1.517999999999986860e-01,3.428059440315826545e-01,1.236128504370495422e-03,6.234838805675509965e-01
1.520999999999986807e-01,3.395959320604647891e-01,1.227157728734723594e-03,6.185923178923047328e-01
1.523999999999986754e-01,3.364159785083038479e-01,1.218251416461816478e-03,6.137391321280762924e-01
1.526999999999986701e-01,3.332658019077856526e-01,1.209409111068232567e-03,6.089240221875863446e-01
1.529999999999986648e-01,3.301451234272870794e-01,1.200630359226328644e-03,6.041466893457448917e-01
1.532999999999986596e-01,3.270536668461950791e-01,1.191914710743503412e-03,5.994068372211194262e-01
1.535999999999986543e-01,3.239911585304561248e-01,1.183261718541465599e-03,5.947041717575473063e-01
1.538999999999986490e-01,3.209573274083548644e-01,1.174670938635623491e-03,5.900384012058930150e-01
1.541999999999986437e-01,3.179519049465197589e-01,1.166141930114599802e-03,5.854092361059477501e-01
1.544999999999986384e-01,3.149746251261529850e-01,1.157674255119868620e-03,5.808163892684727880e-01
1.547999999999986331e-01,3.120252244194834934e-01,1.149267478825514218e-03,5.762595757573811817e-01
1.550999999999986279e-01,3.091034417664400014e-01,1.140921169418111737e-03,5.717385128720612331e-01
1.553999999999986226e-01,3.062090185515433660e-01,1.132634898076729287e-03,5.672529201298379675e-01
1.556999999999986173e-01,3.033416985810136746e-01,1.124408238953050190e-03,5.628025192485720529e-01
1.559999999999986120e-01,3.005012280600936614e-01,1.116240769151614041e-03,5.583870341293958317e-01
1.562999999999986067e-01,2.976873555705832897e-01,1.108132068710181162e-03,5.540061908395840229e-01
1.565999999999986014e-01,2.948998320485849978e-01,1.100081720580210016e-03,5.496597175955589831e-01
1.568999999999985961e-01,2.921384107624571680e-01,1.092089310607459972e-03,5.453473447460300827e-01
1.571999999999985909e-01,2.894028472909747074e-01,1.084154427512705075e-03,5.410688047552647539e-01
1.574999999999985856e-01,2.866928995016933546e-01,1.076276662872570344e-03,5.368238321864897689e-01
1.577999999999985803e-01,2.840083275295168797e-01,1.068455611100483640e-03,5.326121636854255215e-01
1.580999999999985750e-01,2.813488937554653457e-01,1.060690869427740289e-03,5.284335379639458763e-01
1.583999999999985697e-01,2.787143627856417116e-01,1.052982037884689576e-03,5.242876957838699115e-01
1.586999999999985644e-01,2.761045014303956657e-01,1.045328719282030737e-03,5.201743799408774516e-01
1.589999999999985592e-01,2.735190786836823040e-01,1.037730519192228435e-03,5.160933352485531644e-01
1.592999999999985539e-01,2.709578657026145976e-01,1.030187045931035567e-03,5.120443085225553359e-01
1.595999999999985486e-01,2.684206357872069848e-01,1.022697910539139459e-03,5.080270485649073242e-01
1.598999999999985433e-01,2.659071643603085344e-01,1.015262726763911921e-03,5.040413061484148027e-01
1.601999999999985380e-01,2.634172289477245132e-01,1.007881111041276185e-03,5.000868340012032398e-01
1.604999999999985327e-01,2.609506091585236942e-01,1.000552682477684864e-03,4.961633867913775031e-01
1.607999999999985274e-01,2.585070866655298505e-01,9.932770628322104469e-04,4.922707211118012571e-01
1.610999999999985222e-01,2.560864451859971025e-01,9.860538764987446508e-04,4.884085954649972638e-01
1.613999999999985169e-01,2.536884704624644549e-01,9.788827504883094478e-04,4.845767702481639239e-01
1.616999999999985116e-01,2.513129502437912999e-01,9.717633144114772676e-04,4.807750077383113330e-01
1.619999999999985063e-01,2.489596742663695017e-01,9.646952004609005973e-04,4.770030720775126909e-01
1.622999999999985010e-01,2.466284342355117842e-01,9.576780433939506522e-04,4.732607292582725611e-01
1.625999999999984957e-01,2.443190238070142017e-01,9.507114805154634907e-04,4.695477471090081512e-01
1.628999999999984905e-01,2.420312385688915824e-01,9.437951516605933575e-04,4.658638952796465005e-01
1.631999999999984852e-01,2.397648760232837239e-01,9.369286991777754214e-04,4.622089452273337451e-01
1.634999999999984799e-01,2.375197355685311484e-01,9.301117679117912969e-04,4.585826702022558488e-01
1.637999999999984746e-01,2.352956184814189722e-01,9.233440051869445031e-04,4.549848452335717996e-01
1.640999999999984693e-01,2.330923278995862546e-01,9.166250607903380547e-04,4.514152471154567192e-01
1.643999999999984640e-01,2.309096688041009926e-01,9.099545869552583049e-04,4.478736543932538283e-01
1.646999999999984587e-01,2.287474480021977896e-01,9.033322383446644975e-04,4.443598473497361590e-01
1.649999999999984535e-01,2.266054741101773407e-01,8.967576720347790421e-04,4.408736079914751249e-01
1.652999999999984482e-01,2.244835575364658442e-01,8.902305474987838238e-04,4.374147200353166731e-01
1.655999999999984429e-01,2.223815104648333429e-01,8.837505265906179944e-04,4.339829688949629616e-01
1.658999999999984376e-01,2.202991468377691053e-01,8.773172735288781122e-04,4.305781416676600082e-01
1.661999999999984323e-01,2.182362823400125496e-01,8.709304548808200885e-04,4.272000271209889233e-01
1.664999999999984270e-01,2.161927343822386272e-01,8.645897395464618562e-04,4.238484156797616698e-01
1.667999999999984218e-01,2.141683220848957792e-01,8.582947987427876286e-04,4.205230994130189637e-01
1.670999999999984165e-01,2.121628662621952155e-01,8.520453059880510370e-04,4.172238720211306484e-01
1.673999999999984112e-01,2.101761894062506020e-01,8.458409370861789912e-04,4.139505288229965996e-01
1.676999999999984059e-01,2.082081156713656012e-01,8.396813701112723584e-04,4.107028667433489932e-01
1.679999999999984006e-01,2.062584708584687121e-01,8.335662853922086663e-04,4.074806843001535506e-01
1.682999999999983953e-01,2.043270823996946595e-01,8.274953654973397823e-04,4.042837815921096478e-01
1.685999999999983900e-01,2.024137793431086685e-01,8.214682952192873871e-04,4.011119602862487366e-01
1.688999999999983848e-01,2.005183923375751798e-01,8.154847615598373282e-04,3.979650236056296309e-01
1.691999999999983795e-01,1.986407536177676458e-01,8.095444537149274313e-04,3.948427763171313276e-01
1.694999999999983742e-01,1.967806969893187430e-01,8.036470630597348412e-04,3.917450247193401958e-01
1.697999999999983689e-01,1.949380578141096665e-01,7.977922831338535694e-04,3.886715766305333664e-01
1.700999999999983636e-01,1.931126729956970101e-01,7.919798096265722202e-04,3.856222413767558810e-01
1.703999999999983583e-01,1.913043809648766747e-01,7.862093403622433339e-04,3.825968297799910434e-01
1.706999999999983531e-01,1.895130216653823640e-01,7.804805752857456444e-04,3.795951541464248624e-01
1.709999999999983478e-01,1.877384365397180288e-01,7.747932164480418561e-04,3.766170282548005899e-01
1.712999999999983425e-01,1.859804685151236481e-01,7.691469679918270597e-04,3.736622673448666276e-01
1.715999999999983372e-01,1.842389619896715458e-01,7.635415361372715820e-04,3.707306881059136972e-01
1.718999999999983319e-01,1.825137628184934357e-01,7.579766291678530655e-04,3.678221086654027139e-01
1.721999999999983266e-01,1.808047183001364466e-01,7.524519574162822234e-04,3.649363485776812577e-01
1.724999999999983213e-01,1.791116771630467119e-01,7.469672332505170650e-04,3.620732288127887499e-01
1.727999999999983161e-01,1.774344895521795806e-01,7.415221710598692787e-04,3.592325717453504486e-01
1.730999999999983108e-01,1.757730070157352553e-01,7.361164872411980016e-04,3.564142011435568191e-01
1.733999999999983055e-01,1.741270824920187477e-01,7.307499001851959627e-04,3.536179421582306692e-01
1.736999999999983002e-01,1.724965702964225689e-01,7.254221302627608453e-04,3.508436213119796032e-01
1.739999999999982949e-01,1.708813261085316837e-01,7.201328998114571792e-04,3.480910664884335759e-01
1.742999999999982896e-01,1.692812069593489788e-01,7.148819331220658373e-04,3.453601069215672115e-01
